,Glacier ID,Latitude,Longitude,Glacier Form,Mean Elevation,Minimum Elevation,Maximum Elevation,Glacier Area,Mean Width,Mean Length,Maximum Length,Average_temp,Topographic Map Year
59703,CN5Y653Q0155,35.837,76.903,4.0,6280.0,5900.0,6470.0,0.24,0.5,0.5,0.7,6.926416666666667,1981.0
59704,CN5Y653Q0156,35.85,76.911,2.0,5600.0,4880.0,6606.0,4.24,0.7,6.2,7.5,6.926416666666667,1981.0
59705,CN5Y653Q0157,35.858,76.888,4.0,5720.0,5400.0,6200.0,0.29,0.4,0.7,0.9,6.926416666666667,1981.0
59706,CN5Y653Q0158,35.866,76.889,4.0,5620.0,5430.0,5868.0,0.23,0.6,0.4,0.5,6.926416666666667,1981.0
59707,CN5Y653Q0159,35.86,76.882,4.0,5620.0,5300.0,5900.0,0.26,0.4,0.6,0.7,6.926416666666667,1981.0
59708,CN5Y653Q0160,35.858,76.892,2.0,5620.0,4910.0,6606.0,3.59,0.9,3.9,4.1,6.926416666666667,1981.0
59709,CN5Y653Q0161,35.867,76.858,4.0,5700.0,5070.0,6709.0,5.13,1.6,3.3,3.8,6.926416666666667,1981.0
59710,CN5Y653Q0162,35.858,76.847,4.0,5860.0,5600.0,6228.0,0.45,0.9,0.5,0.7,6.926416666666667,1981.0
59711,CN5Y653Q0163,35.883,76.858,2.0,5600.0,4810.0,6675.0,3.09,0.9,3.3,4.1,6.926416666666667,1981.0
59712,CN5Y653Q0164,35.88,76.84,4.0,5760.0,5200.0,6412.0,0.68,0.5,1.4,1.5,6.926416666666667,1981.0
59713,CN5Y653Q0165,35.888,76.841,4.0,5360.0,5100.0,5560.0,0.24,0.4,0.6,0.8,6.926416666666667,1981.0
59714,CN5Y653Q0166,35.883,76.833,2.0,5620.0,4900.0,6709.0,6.57,1.5,4.5,4.5,6.926416666666667,1981.0
59715,CN5Y653Q0167,35.898,76.818,4.0,5660.0,5380.0,5898.0,0.45,0.6,0.7,0.8,6.926416666666667,1981.0
59716,CN5Y653Q0168,35.908,76.742,4.0,5420.0,5010.0,6462.0,2.52,0.8,3.0,3.1,6.926416666666667,1981.0
59717,CN5Y653Q0169,35.907,76.799,4.0,5400.0,4940.0,6550.0,1.15,0.5,2.5,2.6,6.926416666666667,1981.0
59718,CN5Y653Q0170,35.914,76.789,4.0,5540.0,4810.0,6550.0,1.89,0.7,2.6,2.8,6.926416666666667,1981.0
59719,CN5Y653Q0171,35.926,76.777,4.0,5760.0,5220.0,6366.0,2.94,1.3,2.3,2.3,6.926416666666667,1981.0
59720,CN5Y653Q0172,35.936,76.77,4.0,5700.0,5300.0,6104.0,0.62,0.4,1.4,1.4,6.926416666666667,1981.0
59721,CN5Y653Q0173,35.94,76.765,4.0,5820.0,5420.0,6000.0,0.33,0.6,0.6,0.6,6.926416666666667,1981.0
59722,CN5Y653Q0174,35.945,76.762,4.0,5660.0,5360.0,5850.0,0.31,0.4,0.7,0.7,6.926416666666667,1981.0
59723,CN5Y653Q0175,35.948,76.758,4.0,5640.0,5340.0,5885.0,0.26,0.4,0.6,0.7,6.926416666666667,1981.0
59724,CN5Y653Q0176,35.952,76.754,4.0,5520.0,5300.0,5840.0,0.24,0.4,0.6,0.6,6.926416666666667,1981.0
59725,CN5Y653Q0177,35.976,76.773,4.0,5800.0,5600.0,6300.0,0.61,0.4,1.4,1.4,6.926416666666667,1981.0
59726,CN5Y653Q0178,35.969,76.782,4.0,5940.0,5600.0,6350.0,0.31,0.4,0.8,1.0,6.926416666666667,1981.0
59727,CN5Y653Q0179,35.961,76.793,5.0,6000.0,5670.0,6300.0,0.17,0.6,0.3,0.4,6.926416666666667,1981.0
59728,CN5Y653Q0180,35.958,76.803,4.0,6120.0,5820.0,6320.0,0.23,0.8,0.3,0.4,6.926416666666667,1981.0
59729,CN5Y653Q0181,35.956,76.816,4.0,5700.0,5330.0,6430.0,0.91,0.6,1.5,1.6,6.926416666666667,1981.0
59730,CN5Y653Q0182,35.963,76.823,4.0,5520.0,5220.0,5840.0,0.46,0.9,0.5,0.6,6.926416666666667,1981.0
59731,CN5Y653Q0183,36.005,76.8,2.0,5400.0,5040.0,6824.0,6.83,1.6,4.3,5.0,6.926416666666667,1981.0
59732,CN5Y653Q0184,35.996,76.801,4.0,5560.0,5310.0,5858.0,1.06,0.7,1.5,1.7,6.926416666666667,1981.0
59733,CN5Y653Q0185,36.005,76.817,4.0,5680.0,5040.0,6400.0,2.45,0.6,4.2,4.4,6.926416666666667,1981.0
59734,CN5Y653Q0186,36.012,76.822,4.0,5680.0,5210.0,6240.0,1.35,0.5,2.6,2.7,6.926416666666667,1981.0
59735,CN5Y653Q0187,36.018,76.826,4.0,5740.0,5400.0,6156.0,0.8,0.5,1.6,1.7,6.926416666666667,1981.0
59736,CN5Y653Q0188,36.044,76.87,4.0,5800.0,5000.0,6300.0,2.28,0.9,2.5,2.6,6.926416666666667,1981.0
59737,CN5Y653Q0189,36.038,76.85,4.0,5440.0,4960.0,6000.0,0.97,0.7,1.4,1.5,6.926416666666667,1981.0
59738,CN5Y653Q0190,36.038,76.837,4.0,5640.0,5080.0,6290.0,1.19,0.6,1.9,2.0,6.926416666666667,1981.0
59739,CN5Y653Q0191,36.045,76.834,2.0,5600.0,4980.0,6400.0,4.01,1.0,4.2,4.3,6.926416666666667,1981.0
59740,CN5Y653Q0192,36.054,76.808,2.0,5700.0,5010.0,6300.0,3.03,0.7,4.6,4.7,6.926416666666667,1981.0
59741,CN5Y653Q0193,36.071,76.808,2.0,5600.0,5030.0,6420.0,5.66,1.5,3.8,3.9,6.926416666666667,1981.0
59742,CN5Y653Q0194,36.065,76.804,4.0,5680.0,5240.0,6420.0,1.57,0.6,2.7,2.8,6.926416666666667,1981.0
59743,CN5Y653Q0195,36.072,76.81,4.0,5920.0,5520.0,6400.0,0.63,0.6,1.1,1.2,6.926416666666667,1981.0
59744,CN5Y653Q0196,36.069,76.824,4.0,6040.0,5200.0,6583.0,1.53,0.6,2.7,2.8,6.926416666666667,1981.0
59745,CN5Y653Q0197,36.07,76.873,5.0,5400.0,5200.0,5680.0,0.19,0.3,0.6,0.7,6.926416666666667,1981.0
59746,CN5Y653Q0198,36.071,76.868,5.0,5420.0,5160.0,5760.0,0.24,0.3,0.7,0.8,6.926416666666667,1981.0
59747,CN5Y653Q0199,36.098,76.852,4.0,5820.0,5160.0,6540.0,3.3,1.0,3.4,3.5,6.926416666666667,1981.0
59748,CN5Y653Q0200,36.09,76.862,4.0,5400.0,5080.0,5790.0,0.4,0.5,0.8,0.9,6.926416666666667,1981.0
59749,CN5Y653Q0201,36.09,76.85,4.0,5640.0,5080.0,6200.0,1.98,0.9,2.3,2.4,6.926416666666667,1981.0
59750,CN5Y653Q0202,36.108,76.855,4.0,5460.0,5120.0,5880.0,0.55,0.6,0.9,1.0,6.926416666666667,1981.0
59751,CN5Y653Q0203,36.1,76.836,3.0,5520.0,5050.0,6250.0,2.27,0.8,3.6,3.7,6.926416666666667,1981.0
59752,CN5Y653Q0204,36.093,76.809,2.0,5720.0,4900.0,6564.0,12.97,2.1,6.2,8.2,6.926416666666667,1981.0
59753,CN5Y653Q0205,36.133,76.826,5.0,5420.0,5200.0,5700.0,0.15,0.3,0.5,0.6,6.926416666666667,1981.0
59754,CN5Y653Q0206,36.145,76.818,2.0,5600.0,4880.0,6150.0,3.29,0.7,4.7,4.8,6.926416666666667,1981.0
59755,CN5Y653Q0207,36.145,76.8,3.0,5600.0,4860.0,6120.0,1.68,0.5,3.1,3.2,6.926416666666667,1981.0
59756,CN5Y653Q0208,36.169,76.786,4.0,5280.0,4880.0,5760.0,0.49,0.4,1.2,1.3,6.926416666666667,1981.0
59757,CN5Y653Q0209,36.115,76.787,2.0,5480.0,4780.0,6564.0,11.05,1.3,8.6,9.5,6.926416666666667,1981.0
59758,CN5Y653Q0210,36.141,76.753,5.0,5640.0,5480.0,5870.0,0.14,0.4,0.4,0.5,6.926416666666667,1981.0
59759,CN5Y653Q0211,36.142,76.741,4.0,5520.0,5310.0,5800.0,0.57,0.3,1.8,1.9,6.926416666666667,1981.0
59760,CN5Y653Q0212,36.157,76.755,4.0,5420.0,5120.0,5800.0,0.45,0.4,1.1,1.2,6.926416666666667,1981.0
59761,CN5Y653Q0213,36.167,76.759,4.0,5180.0,4810.0,5640.0,0.4,0.3,1.4,1.5,6.926416666666667,1981.0
59762,CN5Y653Q0214,36.194,76.721,2.0,5600.0,4650.0,6400.0,24.22,2.4,9.9,10.2,6.926416666666667,1981.0
59763,CN5Y653Q0215,36.194,76.72,4.0,5620.0,5140.0,6190.0,1.17,0.5,2.2,2.3,6.926416666666667,1981.0
59764,CN5Y653Q0216,36.2,76.73,5.0,5580.0,5380.0,5840.0,0.16,0.3,0.5,0.6,6.926416666666667,1981.0
59765,CN5Y653Q0217,36.218,76.752,4.0,5240.0,4960.0,5600.0,0.38,0.5,0.8,0.9,6.926416666666667,1981.0
59766,CN5Y653Q0218,36.218,76.741,4.0,5280.0,5000.0,5640.0,0.38,0.5,0.8,0.9,6.926416666666667,1981.0
59767,CN5Y653Q0219,36.218,76.727,4.0,5500.0,4520.0,6228.0,1.64,0.8,2.1,2.2,6.926416666666667,1981.0
59768,CN5Y653Q0220,36.208,76.709,4.0,5780.0,5410.0,6234.0,1.19,1.2,1.0,1.1,6.926416666666667,1981.0
59769,CN5Y653Q0221,36.216,76.681,2.0,5600.0,4430.0,6344.0,23.75,2.9,8.1,9.2,6.926416666666667,1981.0
59770,CN5Y653Q0222,36.245,76.667,4.0,5760.0,5520.0,6072.0,1.04,1.0,1.0,1.1,6.926416666666667,1981.0
59771,CN5Y653Q0223,36.246,76.679,4.0,5680.0,5390.0,6060.0,0.72,0.7,1.1,1.2,6.926416666666667,1981.0
59772,CN5Y653Q0224,36.261,76.702,4.0,5560.0,5330.0,5860.0,0.54,0.6,0.9,1.0,6.926416666666667,1981.0
59773,CN5Y653Q0225,36.269,76.749,4.0,5440.0,5120.0,5740.0,0.47,0.7,0.7,0.8,6.926416666666667,1981.0
59774,CN5Y653Q0226,36.272,76.744,4.0,5300.0,5000.0,5690.0,0.59,0.4,1.4,1.5,6.926416666666667,1981.0
59775,CN5Y653Q0227,36.273,76.737,4.0,5420.0,5080.0,5828.0,0.58,0.4,1.5,1.6,6.926416666666667,1981.0
59776,CN5Y653Q0228,36.275,76.726,4.0,5420.0,5080.0,5828.0,0.95,0.5,1.9,2.0,6.926416666666667,1981.0
59777,CN5Y653Q0229,36.281,76.715,4.0,5440.0,5060.0,5904.0,0.88,0.6,1.4,1.5,6.926416666666667,1981.0
59778,CN5Y653Q0230,36.298,76.722,3.0,5480.0,4970.0,5880.0,2.05,0.6,3.7,3.8,6.926416666666667,1981.0
59779,CN5Y653Q0231,36.274,76.701,4.0,5520.0,4960.0,6040.0,3.47,1.4,2.5,2.6,6.926416666666667,1981.0
59780,CN5Y653Q0232,36.263,76.667,5.0,5540.0,5360.0,5800.0,0.22,0.4,0.6,0.7,6.926416666666667,1981.0
59781,CN5Y653Q0233,36.255,76.664,4.0,5520.0,5080.0,6040.0,1.29,0.7,1.9,2.0,6.926416666666667,1981.0
59782,CN5Y653Q0234,36.253,76.652,4.0,5520.0,4920.0,6072.0,1.75,0.9,2.0,2.1,6.926416666666667,1981.0
59783,CN5Y653Q0235,36.252,76.648,5.0,5320.0,5100.0,5600.0,0.24,0.5,0.5,0.6,6.926416666666667,1981.0
59784,CN5Y653Q0236,36.25,76.643,4.0,5480.0,5000.0,6050.0,0.78,0.5,1.6,1.7,6.926416666666667,1981.0
59785,CN5Y653Q0237,36.252,76.652,3.0,5600.0,4740.0,6300.0,4.47,0.9,4.9,5.1,6.926416666666667,1981.0
59786,CN5Y653Q0238,36.254,76.623,5.0,5520.0,5400.0,5720.0,0.11,0.4,0.3,0.4,6.926416666666667,1981.0
59787,CN5Y653Q0239,36.258,76.618,5.0,5300.0,5080.0,5600.0,0.23,0.5,0.5,0.6,6.926416666666667,1981.0
59788,CN5Y653Q0240,36.251,76.611,4.0,5400.0,5080.0,5810.0,0.95,1.0,1.0,1.1,6.926416666666667,1981.0
59789,CN5Y653Q0241,36.238,76.618,5.0,5640.0,5480.0,5860.0,0.17,0.3,0.5,0.6,6.926416666666667,1981.0
59790,CN5Y653Q0242,36.227,76.622,4.0,5520.0,5230.0,5880.0,0.35,0.4,1.0,1.1,6.926416666666667,1981.0
59791,CN5Y653Q0243,36.216,76.63,4.0,5560.0,5200.0,6300.0,1.58,0.8,1.9,2.0,6.926416666666667,1981.0
59792,CN5Y653Q0244,36.198,76.641,4.0,5640.0,5360.0,6010.0,0.3,0.3,1.0,1.1,6.926416666666667,1981.0
59793,CN5Y653Q0245,36.195,76.634,5.0,5360.0,5160.0,5620.0,0.18,0.3,0.7,0.8,6.926416666666667,1981.0
59794,CN5Y653Q0246,36.186,76.602,4.0,5620.0,5280.0,6040.0,0.43,0.4,1.2,1.3,6.926416666666667,1981.0
59795,CN5Y653Q0247,36.189,76.594,4.0,5540.0,5120.0,6040.0,1.42,0.8,1.8,1.9,6.926416666666667,1981.0
59796,CN5Y653Q0248,36.193,76.58,4.0,5520.0,5140.0,5800.0,2.03,1.0,2.0,2.2,6.926416666666667,1981.0
59797,CN5Y653Q0249,36.207,76.587,5.0,5280.0,5000.0,5640.0,0.25,0.3,0.9,1.0,6.926416666666667,1981.0
59798,CN5Y653Q0250,36.21,76.582,4.0,5280.0,4930.0,5720.0,0.57,0.4,1.6,1.7,6.926416666666667,1981.0
59799,CN5Y653Q0251,36.21,76.569,4.0,5340.0,4870.0,5890.0,0.89,0.5,1.8,1.9,6.926416666666667,1981.0
59800,CN5Y653Q0252,36.23,76.563,4.0,5300.0,4660.0,6052.0,4.17,1.3,3.1,3.6,6.926416666666667,1981.0
59801,CN5Y653Q0253,36.227,76.519,4.0,5200.0,4720.0,6192.0,1.58,0.7,2.3,2.4,6.926416666666667,1981.0
59802,CN5Y653Q0254,36.237,76.499,4.0,5280.0,4760.0,6080.0,2.18,0.7,3.0,3.2,6.926416666666667,1981.0
59803,CN5Y653Q0255,36.245,76.493,4.0,5400.0,4680.0,5960.0,1.65,0.7,2.5,2.6,6.926416666666667,1981.0
59804,CN5Y653Q0256,36.245,76.484,4.0,5340.0,4920.0,5840.0,0.76,0.5,1.5,1.6,6.926416666666667,1981.0
59805,CN5Y653Q0257,36.255,76.471,4.0,5340.0,4960.0,5800.0,0.66,0.6,1.2,1.3,6.926416666666667,1981.0
59806,CN5Y653Q0258,36.257,76.463,4.0,5280.0,4980.0,5660.0,0.52,0.4,1.2,1.3,6.926416666666667,1981.0
59807,CN5Y653Q0259,36.29,76.545,4.0,5160.0,4940.0,5472.0,0.68,1.0,0.7,0.8,6.926416666666667,1981.0
59808,CN5Y653Q0260,36.288,76.511,4.0,5160.0,4810.0,5600.0,1.43,0.9,1.6,1.7,6.926416666666667,1981.0
59809,CN5Y653Q0261,36.302,76.502,5.0,5000.0,4880.0,5200.0,0.26,0.3,0.8,0.9,6.926416666666667,1981.0
59810,CN5Y653Q0262,36.301,76.487,2.0,5500.0,4760.0,6287.0,3.94,0.6,6.1,6.2,6.926416666666667,1981.0
59811,CN5Y653Q0263,36.303,76.47,4.0,5420.0,4830.0,6080.0,2.87,0.7,4.0,4.1,6.926416666666667,1981.0
59812,CN5Y653Q0264,36.314,76.463,4.0,5440.0,4920.0,6008.0,2.21,1.0,2.3,2.4,6.926416666666667,1981.0
59813,CN5Y653Q0265,36.329,76.447,4.0,5500.0,5140.0,5873.0,2.74,1.8,1.5,1.7,6.926416666666667,1981.0
59814,CN5Y653Q0266,36.339,76.469,4.0,5600.0,5140.0,6126.0,0.92,0.6,1.6,1.7,6.926416666666667,1981.0
59815,CN5Y653Q0267,36.34,76.481,3.0,5340.0,4810.0,5960.0,1.36,0.5,2.8,2.9,6.926416666666667,1981.0
59816,CN5Y653Q0268,36.347,76.489,4.0,5480.0,5060.0,5994.0,0.88,0.4,2.1,2.2,6.926416666666667,1981.0
59817,CN5Y653Q0269,36.346,76.502,4.0,5560.0,5160.0,6048.0,1.03,0.5,2.2,2.3,6.926416666666667,1981.0
59818,CN5Y653Q0270,36.343,76.511,4.0,5660.0,4980.0,6068.0,1.71,0.7,2.3,2.4,6.926416666666667,1981.0
59819,CN5Y653Q0271,36.346,76.529,2.0,5560.0,4980.0,6068.0,2.65,1.2,2.3,2.4,6.926416666666667,1981.0
59820,CN5Y653Q0272,36.35,76.566,4.0,5640.0,5270.0,6094.0,1.04,0.8,1.3,1.4,6.926416666666667,1981.0
59821,CN5Y653Q0273,36.35,76.581,4.0,5580.0,5160.0,6094.0,0.84,0.5,1.6,1.7,6.926416666666667,1981.0
59822,CN5Y653R0001,36.365,76.628,4.0,5360.0,5060.0,5749.0,0.91,1.1,0.8,0.9,6.814416666666667,1972.0
59823,CN5Y653R0002,36.375,76.61,2.0,5500.0,4560.0,6094.0,3.65,0.9,3.9,4.0,6.814416666666667,1972.0
59824,CN5Y653R0003,36.367,76.592,4.0,5340.0,5080.0,5680.0,0.61,0.6,1.1,1.2,6.814416666666667,1972.0
59825,CN5Y653R0004,36.381,76.589,5.0,5300.0,5150.0,5520.0,0.15,0.3,0.5,0.6,6.814416666666667,1972.0
59826,CN5Y653R0005,36.391,76.599,5.0,5220.0,5110.0,5420.0,0.1,0.3,0.3,0.3,6.814416666666667,1972.0
59827,CN5Y653R0006,36.391,76.593,5.0,5360.0,5280.0,5500.0,0.06,0.3,0.2,0.2,6.814416666666667,1972.0
59828,CN5Y653R0007,36.381,76.581,3.0,5240.0,4500.0,5920.0,1.46,0.4,3.6,3.7,6.814416666666667,1972.0
59829,CN5Y653R0008,36.374,76.567,2.0,5480.0,4420.0,6094.0,9.77,1.4,7.2,7.3,6.814416666666667,1972.0
59830,CN5Y653R0009,36.38,76.551,5.0,5540.0,5180.0,5966.0,0.28,0.3,1.1,1.2,6.814416666666667,1972.0
59831,CN5Y653R0010,36.381,76.535,4.0,5320.0,4880.0,6068.0,4.7,1.5,3.2,3.3,6.814416666666667,1972.0
59832,CN5Y653R0011,36.385,76.516,2.0,5280.0,4630.0,5920.0,3.08,0.8,4.1,4.2,6.814416666666667,1972.0
59833,CN5Y653R0012,36.354,76.465,0.0,5360.0,4750.0,6036.0,2.14,0.5,4.3,4.4,6.814416666666667,1972.0
59834,CN5Y653R0013,36.371,76.459,4.0,5740.0,5420.0,6120.0,0.33,0.4,0.9,1.0,6.814416666666667,1972.0
59835,CN5Y653R0014,36.378,76.452,5.0,5760.0,5480.0,6120.0,0.21,0.4,0.6,0.7,6.814416666666667,1972.0
